project,_id,key,issuetype_name,priority_name,status_name,age_days,watch_count,votes_count,has_assignee,components_count,comment_count,status_changes_count
KAFKA,13580630,KAFKA-16847,Improvement,Minor,Resolved,0,4,0,1,0,7,1
KAFKA,13580638,KAFKA-16848,Bug,Major,Patch Available,118,2,0,1,0,0,2
KAFKA,13580651,KAFKA-16849,Bug,Major,Open,1,2,0,0,0,1,0
KAFKA,13580667,KAFKA-16850,Sub-task,Major,Resolved,34,2,0,1,0,2,2
KAFKA,13580668,KAFKA-16851,Sub-task,Major,Resolved,48,1,0,1,0,0,3
KAFKA,13580669,KAFKA-16852,Sub-task,Major,Resolved,6,3,0,1,0,3,2
KAFKA,13580670,KAFKA-16853,Sub-task,Major,Resolved,50,4,0,1,0,8,2
KAFKA,13580672,KAFKA-16854,Sub-task,Major,Resolved,55,1,0,1,0,1,3
KAFKA,13580673,KAFKA-16855,Sub-task,Major,Resolved,67,3,0,1,0,9,1
KAFKA,13580675,KAFKA-16856,Sub-task,Major,Resolved,55,2,0,1,0,2,2
KAFKA,13580676,KAFKA-16857,Sub-task,Major,Resolved,72,1,0,0,0,1,1
KAFKA,13580706,KAFKA-16858,Bug,Major,Resolved,15,3,0,0,1,6,1
KAFKA,13580728,KAFKA-16859,Task,Minor,Resolved,6,6,0,1,0,1,1
KAFKA,13580795,KAFKA-16860,Sub-task,Blocker,Resolved,5,1,0,1,0,0,1
KAFKA,13580899,KAFKA-16861,Bug,Major,Resolved,5,2,0,1,0,1,1
KAFKA,13580909,KAFKA-16862,Task,Minor,Resolved,22,5,0,1,1,3,2
KAFKA,13580913,KAFKA-16863,Improvement,Trivial,Resolved,130,3,0,1,1,10,1
KAFKA,13580936,KAFKA-16864,Sub-task,Major,Resolved,1,1,0,1,0,0,1
KAFKA,13580989,KAFKA-16865,Task,Major,Resolved,13,2,0,1,2,0,2
KAFKA,13581066,KAFKA-16866,Test,Major,Resolved,0,2,0,1,0,0,2
KAFKA,13581219,KAFKA-16867,Bug,Major,Open,0,2,0,0,1,0,0
KAFKA,13581228,KAFKA-16868,Improvement,Major,Open,4,2,0,0,1,0,0
KAFKA,13581229,KAFKA-16869,Sub-task,Major,Open,75,5,0,0,1,3,0
KAFKA,13581230,KAFKA-16870,Task,Major,Open,0,1,0,0,1,0,0
KAFKA,13581233,KAFKA-16871,Sub-task,Major,In Progress,94,5,0,1,1,4,1
KAFKA,13581234,KAFKA-16872,Sub-task,Major,Open,4,3,0,0,1,0,0
KAFKA,13581235,KAFKA-16873,Sub-task,Major,Open,4,2,0,0,1,0,0
KAFKA,13581236,KAFKA-16874,Sub-task,Major,Open,4,3,0,0,1,1,0
KAFKA,13581237,KAFKA-16875,Sub-task,Major,Open,4,3,0,0,1,0,0
KAFKA,13581242,KAFKA-16876,Bug,Minor,In Progress,1,4,0,1,1,3,1
KAFKA,13581281,KAFKA-16877,Test,Minor,Resolved,1,4,0,1,0,2,1
KAFKA,13581315,KAFKA-16878,Sub-task,Major,Resolved,5,2,0,1,0,1,2
KAFKA,13581333,KAFKA-16879,Improvement,Minor,Resolved,10,2,0,1,0,4,1
KAFKA,13581373,KAFKA-16880,Task,Minor,Resolved,0,1,0,1,0,1,2
KAFKA,13581389,KAFKA-16881,Task,Major,Resolved,0,3,0,1,1,2,2
KAFKA,13581413,KAFKA-16882,Test,Minor,Resolved,1,2,0,1,0,2,3
KAFKA,13581414,KAFKA-16883,Bug,Major,Closed,59,3,0,0,1,2,2
KAFKA,13581444,KAFKA-16884,Improvement,Minor,Resolved,7,3,0,1,0,2,3
KAFKA,13581473,KAFKA-16885,Improvement,Major,Resolved,5,3,0,1,0,3,1
KAFKA,13581479,KAFKA-16886,Bug,Blocker,Resolved,4,4,0,1,0,2,4
KAFKA,13581481,KAFKA-16887,Sub-task,Major,Resolved,89,5,0,1,0,5,1
KAFKA,13581482,KAFKA-16888,Bug,Minor,Resolved,1,3,0,1,0,5,1
KAFKA,13581539,KAFKA-16889,Bug,Major,Open,56,3,0,0,0,1,0
KAFKA,13581560,KAFKA-16890,Bug,Major,Resolved,8,4,0,1,1,0,4
KAFKA,13581561,KAFKA-16891,New Feature,Major,In Progress,100,3,0,1,0,0,1
KAFKA,13581608,KAFKA-16892,Bug,Minor,Open,7,3,0,1,1,2,0
KAFKA,13581621,KAFKA-16893,Improvement,Minor,Open,93,1,0,1,1,1,0
KAFKA,13581638,KAFKA-16894,Sub-task,Major,In Progress,97,1,0,1,0,0,1
KAFKA,13581640,KAFKA-16895,Bug,Minor,Resolved,9,2,0,1,1,3,2
KAFKA,13581684,KAFKA-16896,Sub-task,Major,Resolved,126,2,0,1,1,0,1
KAFKA,13581692,KAFKA-16897,Improvement,Minor,Resolved,7,2,0,1,0,1,1
KAFKA,13581693,KAFKA-16898,Improvement,Minor,Resolved,11,2,0,1,0,1,2
KAFKA,13581695,KAFKA-16899,Improvement,Minor,Resolved,55,4,0,1,2,4,3
KAFKA,13581705,KAFKA-16900,Bug,Minor,Resolved,75,4,0,1,1,3,1
KAFKA,13581719,KAFKA-16901,Test,Minor,Resolved,7,2,0,1,0,1,1
KAFKA,13581720,KAFKA-16902,Bug,Minor,Patch Available,91,1,0,0,1,0,1
KAFKA,13581751,KAFKA-16903,Bug,Major,Resolved,4,3,0,1,1,2,1
KAFKA,13581775,KAFKA-16904,Task,Major,Resolved,5,1,0,1,0,1,3
KAFKA,13581800,KAFKA-16905,Bug,Major,Resolved,64,5,0,1,1,3,1
KAFKA,13581812,KAFKA-16906,Improvement,Major,Open,14,5,0,0,3,2,0
KAFKA,13581819,KAFKA-16907,Sub-task,Minor,In Progress,76,5,0,1,0,7,1
KAFKA,13581821,KAFKA-16908,Improvement,Minor,Resolved,111,3,0,1,0,2,1
KAFKA,13581822,KAFKA-16909,Improvement,Minor,Resolved,27,2,0,1,0,1,1
KAFKA,13581825,KAFKA-16910,Improvement,Major,Open,0,5,0,1,3,0,0
KAFKA,13581841,KAFKA-16911,Improvement,Minor,Resolved,0,2,0,1,2,0,1
KAFKA,13581844,KAFKA-16912,Test,Minor,Resolved,0,1,0,1,3,0,2
KAFKA,13581904,KAFKA-16913,Improvement,Minor,Patch Available,53,2,0,1,1,3,2
KAFKA,13581911,KAFKA-16914,Sub-task,Major,Resolved,7,1,0,1,0,0,4
KAFKA,13581969,KAFKA-16915,Sub-task,Major,Resolved,51,3,0,1,0,1,1
KAFKA,13582021,KAFKA-16916,Bug,Blocker,Resolved,6,3,0,1,0,2,1
KAFKA,13582024,KAFKA-16917,Improvement,Minor,Resolved,6,3,0,1,0,1,1
KAFKA,13582028,KAFKA-16918,Test,Major,Open,24,4,0,1,0,2,0
KAFKA,13582037,KAFKA-16919,Test,Minor,Resolved,59,3,0,0,0,2,1
KAFKA,13582044,KAFKA-16920,Test,Minor,Resolved,0,1,0,1,0,0,2
KAFKA,13582057,KAFKA-16921,Sub-task,Minor,Resolved,10,2,0,1,0,3,1
KAFKA,13582064,KAFKA-16922,Test,Minor,Resolved,3,2,0,1,0,2,3
KAFKA,13582079,KAFKA-16923,Test,Minor,Patch Available,35,1,0,0,0,1,1
KAFKA,13582081,KAFKA-16924,Bug,Major,Resolved,4,2,0,1,0,0,1
KAFKA,13582115,KAFKA-16925,Bug,Major,In Progress,3,3,0,1,1,6,1
KAFKA,13582170,KAFKA-16926,Sub-task,Minor,Open,99,3,0,1,1,1,0
KAFKA,13582172,KAFKA-16927,Sub-task,Blocker,Resolved,115,1,0,1,1,0,2
KAFKA,13582177,KAFKA-16928,Sub-task,Major,Resolved,98,4,0,1,0,3,1
KAFKA,13582202,KAFKA-16929,Wish,Major,Open,0,6,0,1,0,11,0
KAFKA,13582263,KAFKA-16930,Sub-task,Blocker,Resolved,0,2,0,1,0,0,1
KAFKA,13582273,KAFKA-16931,Bug,Major,Open,0,2,1,0,1,2,0
KAFKA,13582278,KAFKA-16932,Task,Major,Resolved,5,1,0,1,0,0,2
KAFKA,13582279,KAFKA-16933,Bug,Blocker,Resolved,64,3,0,1,2,0,2
KAFKA,13582292,KAFKA-16934,Improvement,Minor,Open,23,2,0,1,0,0,0
KAFKA,13582304,KAFKA-16935,Improvement,Major,Resolved,1,1,0,1,0,0,5
KAFKA,13582312,KAFKA-16936,New Feature,Major,Open,22,4,0,1,0,5,0
KAFKA,13582346,KAFKA-16937,Improvement,Minor,Open,117,5,0,1,2,9,0
KAFKA,13582368,KAFKA-16938,Bug,Blocker,Resolved,0,2,0,1,0,1,1
KAFKA,13582390,KAFKA-16939,Test,Major,Resolved,7,2,0,1,0,1,1
KAFKA,13582398,KAFKA-16940,Test,Minor,Open,0,1,0,0,0,0,0
KAFKA,13582400,KAFKA-16941,Test,Minor,Resolved,6,2,0,0,0,1,1
KAFKA,13582430,KAFKA-16942,Improvement,Major,Resolved,5,3,0,1,2,1,1
KAFKA,13582440,KAFKA-16943,Improvement,Minor,Resolved,34,5,0,1,1,4,2
KAFKA,13582443,KAFKA-16944,Sub-task,Major,Resolved,22,3,0,1,0,2,1
KAFKA,13582456,KAFKA-16945,Improvement,Minor,Open,63,4,0,0,1,2,0
KAFKA,13582461,KAFKA-16946,Bug,Blocker,Resolved,1,3,0,1,0,3,1
KAFKA,13582462,KAFKA-16947,Improvement,Major,Open,59,3,0,1,0,1,0
KAFKA,13582472,KAFKA-16948,Bug,Major,Resolved,5,1,0,1,0,0,2
KAFKA,13582573,KAFKA-16949,Bug,Major,Resolved,12,1,0,1,1,0,1
KAFKA,13582579,KAFKA-16950,Sub-task,Major,Resolved,2,1,0,1,0,0,2
KAFKA,13582590,KAFKA-16951,Improvement,Major,Patch Available,5,4,0,0,2,2,1
KAFKA,13582593,KAFKA-16952,Bug,Major,Open,4,3,0,1,0,0,0
KAFKA,13582598,KAFKA-16953,Sub-task,Major,Resolved,62,3,0,1,1,1,2
KAFKA,13582600,KAFKA-16954,Bug,Blocker,Resolved,115,4,0,1,2,1,2
KAFKA,13582615,KAFKA-16955,Bug,Major,Resolved,104,3,0,1,1,0,2
KAFKA,13582645,KAFKA-16956,Improvement,Major,Open,3,6,0,1,0,0,0
KAFKA,13582673,KAFKA-16957,Sub-task,Minor,Resolved,31,3,0,1,3,1,1
KAFKA,13582677,KAFKA-16958,Test,Minor,Resolved,4,2,0,1,0,2,1
KAFKA,13582687,KAFKA-16959,Improvement,Minor,Open,103,3,0,1,0,6,0
KAFKA,13582698,KAFKA-16960,Improvement,Major,Resolved,0,2,0,1,0,3,2
KAFKA,13582699,KAFKA-16961,Test,Blocker,Resolved,4,3,0,1,0,2,1
KAFKA,13582700,KAFKA-16962,Test,Major,Open,5,2,0,0,0,1,0
KAFKA,13582711,KAFKA-16963,Sub-task,Major,Resolved,104,1,0,1,2,1,2
KAFKA,13582712,KAFKA-16964,Sub-task,Major,Open,139,4,0,1,2,3,0
KAFKA,13582716,KAFKA-16965,Bug,Minor,Resolved,10,6,1,1,2,0,1
KAFKA,13582732,KAFKA-16966,Improvement,Minor,Open,136,5,0,1,2,3,0
KAFKA,13582748,KAFKA-16967,Bug,Minor,Resolved,9,4,0,1,1,4,1
KAFKA,13582749,KAFKA-16968,Bug,Blocker,Resolved,76,1,0,1,0,0,1
KAFKA,13582755,KAFKA-16969,Bug,Blocker,Resolved,3,4,0,1,0,9,1
KAFKA,13582796,KAFKA-16970,Bug,Minor,Resolved,1,2,0,1,0,1,1
KAFKA,13582799,KAFKA-16971,Bug,Trivial,Resolved,0,2,0,1,0,1,2
KAFKA,13582818,KAFKA-16972,Sub-task,Minor,Resolved,115,2,0,1,0,1,2
KAFKA,13582829,KAFKA-16973,Sub-task,Major,Resolved,3,2,0,1,0,0,1
KAFKA,13582848,KAFKA-16974,Task,Major,Resolved,107,4,0,1,1,2,1
KAFKA,13582851,KAFKA-16975,Improvement,Minor,Resolved,31,2,0,1,0,1,1
KAFKA,13582866,KAFKA-16976,Task,Major,Resolved,3,6,0,1,0,2,3
KAFKA,13582873,KAFKA-16977,Bug,Major,Resolved,0,2,0,1,0,0,2
KAFKA,13582874,KAFKA-16978,Task,Major,Open,46,2,0,0,0,0,0
KAFKA,13582875,KAFKA-16979,Sub-task,Major,Resolved,0,1,0,1,0,0,2
KAFKA,13582876,KAFKA-16980,Sub-task,Major,Resolved,0,1,0,1,0,0,1
KAFKA,13582877,KAFKA-16981,Sub-task,Major,Resolved,0,1,0,1,0,0,1
KAFKA,13582878,KAFKA-16982,Sub-task,Major,Resolved,0,1,0,1,0,0,1
KAFKA,13582879,KAFKA-16983,Sub-task,Major,Reopened,0,2,0,1,0,0,2
KAFKA,13582914,KAFKA-16984,Bug,Major,Resolved,111,4,0,1,2,0,3
KAFKA,13582924,KAFKA-16985,Bug,Major,Patch Available,136,4,0,1,2,2,2
KAFKA,13582949,KAFKA-16986,Bug,Minor,Resolved,28,3,0,0,2,20,1
KAFKA,13582950,KAFKA-16987,Improvement,Minor,Open,57,2,0,0,1,1,0
KAFKA,13582973,KAFKA-16988,Bug,Major,Resolved,0,1,0,1,0,0,1
KAFKA,13583056,KAFKA-16989,Improvement,Minor,Resolved,3,2,0,1,0,1,1
KAFKA,13583076,KAFKA-16990,Test,Major,Resolved,14,4,0,1,0,13,3
KAFKA,13583077,KAFKA-16991,Test,Major,Resolved,14,2,0,1,2,2,1
KAFKA,13583079,KAFKA-16992,Test,Major,Resolved,0,1,0,0,2,0,1
KAFKA,13583080,KAFKA-16993,Test,Major,Resolved,79,3,0,1,2,6,2
KAFKA,13583081,KAFKA-16994,Test,Major,Open,0,1,0,0,0,0,0
KAFKA,13583097,KAFKA-16995,Bug,Minor,In Progress,9,3,0,1,0,4,1
KAFKA,13583122,KAFKA-16996,Bug,Blocker,Open,46,5,0,0,1,1,0
KAFKA,13583140,KAFKA-16997,Improvement,Major,Open,0,5,0,0,1,0,0
KAFKA,13583180,KAFKA-16998,Task,Major,Resolved,4,3,0,1,1,1,1
KAFKA,13583236,KAFKA-16999,Sub-task,Major,Resolved,68,1,0,1,0,0,2
KAFKA,13583298,KAFKA-17000,Test,Major,Resolved,0,2,0,1,0,0,3
KAFKA,13583315,KAFKA-17001,Improvement,Minor,Open,4,4,0,1,0,3,0
KAFKA,13583325,KAFKA-17002,Sub-task,Major,Resolved,132,1,0,1,0,1,2
KAFKA,13583327,KAFKA-17003,Sub-task,Major,Resolved,5,1,0,1,0,0,2
KAFKA,13583328,KAFKA-17004,Sub-task,Major,Resolved,4,2,0,1,0,0,2
KAFKA,13583337,KAFKA-17005,Sub-task,Major,Resolved,110,2,0,1,0,0,1
KAFKA,13583339,KAFKA-17006,Bug,Major,Open,25,3,0,0,0,1,0
KAFKA,13583352,KAFKA-17007,Bug,Minor,Resolved,3,2,0,1,0,1,2
KAFKA,13583378,KAFKA-17008,Bug,Major,Resolved,0,3,0,0,0,2,1
KAFKA,13583380,KAFKA-17009,Test,Minor,Resolved,2,2,0,1,0,1,1
KAFKA,13583381,KAFKA-17010,Improvement,Minor,Open,0,2,0,1,0,1,0
KAFKA,13583387,KAFKA-17011,Bug,Critical,Resolved,80,5,0,1,0,2,1
KAFKA,13583399,KAFKA-17012,Sub-task,Minor,Resolved,0,3,0,1,0,1,1
KAFKA,13583401,KAFKA-17013,Bug,Minor,Resolved,3,3,0,1,0,0,2
KAFKA,13583405,KAFKA-17014,Improvement,Major,Open,1,4,0,1,1,4,0
KAFKA,13583431,KAFKA-17015,Improvement,Minor,Resolved,3,3,0,1,0,4,3
KAFKA,13583438,KAFKA-17016,Bug,Minor,Resolved,18,2,0,1,0,1,2
KAFKA,13583458,KAFKA-17017,Bug,Major,Resolved,31,6,0,1,2,4,2
KAFKA,13583462,KAFKA-17018,Sub-task,Major,Resolved,53,4,0,1,0,4,2
KAFKA,13583476,KAFKA-17019,Improvement,Major,Open,0,4,0,0,2,0,0
KAFKA,13583503,KAFKA-17020,Wish,Major,Open,114,4,0,0,0,15,0
KAFKA,13583528,KAFKA-17021,Improvement,Major,Resolved,32,2,0,1,0,3,3
KAFKA,13583530,KAFKA-17022,Improvement,Minor,Resolved,10,2,0,1,0,1,1
KAFKA,13583532,KAFKA-17023,Improvement,Minor,Open,15,2,0,1,0,2,0
KAFKA,13583544,KAFKA-17024,Test,Minor,Open,87,2,0,1,0,1,0
KAFKA,13583585,KAFKA-17025,Improvement,Major,Open,60,4,0,1,1,4,0
KAFKA,13583631,KAFKA-17026,Sub-task,Major,Resolved,9,1,0,1,0,0,2
KAFKA,13583666,KAFKA-17027,Improvement,Major,In Progress,1,6,0,1,2,5,1
KAFKA,13583671,KAFKA-17028,Sub-task,Major,Resolved,2,2,0,1,0,0,2
KAFKA,13583676,KAFKA-17029,Bug,Minor,Open,4,3,0,0,0,2,0
KAFKA,13583678,KAFKA-17030,Sub-task,Major,Open,73,1,0,1,0,0,0
KAFKA,13583686,KAFKA-17031,Sub-task,Blocker,Resolved,119,5,0,1,0,6,5
KAFKA,13583696,KAFKA-17032,Improvement,Minor,Resolved,8,1,0,1,0,0,1
KAFKA,13583709,KAFKA-17033,Sub-task,Major,Open,37,3,0,0,0,2,0
KAFKA,13583734,KAFKA-17034,Improvement,Trivial,Resolved,0,2,0,1,0,1,1
KAFKA,13583764,KAFKA-17035,Improvement,Major,Resolved,46,3,0,1,0,2,2
KAFKA,13583796,KAFKA-17036,Sub-task,Minor,Resolved,80,2,0,1,0,1,2
KAFKA,13583797,KAFKA-17037,Sub-task,Minor,Open,127,3,0,1,0,2,2
KAFKA,13583798,KAFKA-17038,Sub-task,Minor,Resolved,62,3,0,1,0,1,2
KAFKA,13583799,KAFKA-17039,Sub-task,Minor,In Progress,95,3,0,1,0,2,1
KAFKA,13583818,KAFKA-17040,Bug,Major,Open,0,3,0,1,2,1,0
KAFKA,13583900,KAFKA-17041,Improvement,Major,Open,64,6,0,1,1,5,0
KAFKA,13583915,KAFKA-17042,Improvement,Minor,Resolved,8,2,0,1,0,1,1
KAFKA,13583968,KAFKA-17043,Bug,Major,Open,0,4,0,0,0,0,0
KAFKA,13584008,KAFKA-17044,Bug,Major,Resolved,33,2,0,0,1,7,1
KAFKA,13584023,KAFKA-17045,Improvement,Minor,Open,7,4,0,0,0,2,0
KAFKA,13584028,KAFKA-17046,Improvement,Minor,Resolved,4,3,0,1,0,2,1
KAFKA,13584050,KAFKA-17047,Sub-task,Major,Resolved,5,1,0,1,0,0,2
KAFKA,13584076,KAFKA-17048,Sub-task,Major,Resolved,83,4,0,1,0,0,3
KAFKA,13584079,KAFKA-17049,Bug,Major,Open,13,2,0,1,1,3,0
KAFKA,13584109,KAFKA-17050,Task,Major,Resolved,4,2,0,1,0,1,1
KAFKA,13584133,KAFKA-17051,Improvement,Minor,Resolved,4,2,0,1,0,1,1
KAFKA,13584213,KAFKA-17052,Bug,Blocker,Resolved,53,2,0,1,1,0,2
KAFKA,13584215,KAFKA-17053,Task,Minor,In Progress,81,4,0,1,1,3,1
KAFKA,13584232,KAFKA-17054,Test,Major,Resolved,26,1,0,0,0,0,1
KAFKA,13584251,KAFKA-17055,Sub-task,Major,Resolved,16,4,0,1,0,5,2
KAFKA,13584271,KAFKA-17056,Improvement,Minor,Resolved,42,3,0,1,0,1,1
KAFKA,13584290,KAFKA-17057,Improvement,Major,Resolved,98,4,0,1,1,1,3
KAFKA,13584346,KAFKA-17058,Sub-task,Major,Resolved,3,1,0,1,0,0,1
KAFKA,13584388,KAFKA-17059,Improvement,Minor,Resolved,3,2,0,1,0,1,1
KAFKA,13584404,KAFKA-17060,Improvement,Major,Resolved,27,3,0,1,2,1,5
KAFKA,13584451,KAFKA-17061,Improvement,Major,Resolved,9,2,0,1,0,2,2
KAFKA,13584471,KAFKA-17062,Bug,Critical,Resolved,57,11,0,1,1,11,1
KAFKA,13584500,KAFKA-17063,Improvement,Major,Open,0,2,0,1,0,0,0
KAFKA,13584512,KAFKA-17064,Bug,Blocker,Resolved,58,6,0,1,2,5,2
KAFKA,13584535,KAFKA-17065,Improvement,Minor,Open,0,3,0,1,0,1,0
KAFKA,13584547,KAFKA-17066,Bug,Blocker,Resolved,75,4,0,1,2,0,3
KAFKA,13584561,KAFKA-17067,Sub-task,Major,Resolved,38,2,0,1,0,0,2
KAFKA,13584575,KAFKA-17068,Wish,Major,Open,0,2,0,0,0,3,0
KAFKA,13584592,KAFKA-17069,Sub-task,Major,Resolved,0,1,0,1,0,0,1
KAFKA,13584595,KAFKA-17070,Improvement,Major,Open,13,6,0,1,0,7,0
KAFKA,13584602,KAFKA-17071,Sub-task,Major,Resolved,5,1,0,1,0,0,2
KAFKA,13584619,KAFKA-17072,Improvement,Major,Open,0,2,0,0,1,0,0
KAFKA,13584644,KAFKA-17073,Improvement,Minor,Resolved,12,3,0,1,0,3,1
KAFKA,13584645,KAFKA-17074,Improvement,Minor,Open,48,1,0,1,0,0,0
KAFKA,13584657,KAFKA-17075,Improvement,Major,Patch Available,0,1,0,1,1,0,2
KAFKA,13584659,KAFKA-17076,Bug,Major,Resolved,83,3,0,1,1,5,1
KAFKA,13584662,KAFKA-17077,Bug,Critical,Resolved,15,2,0,1,0,1,1
KAFKA,13584670,KAFKA-17078,Task,Major,Resolved,88,2,0,1,3,0,2
KAFKA,13584692,KAFKA-17079,Bug,Major,Open,7,3,0,0,0,0,0
KAFKA,13584723,KAFKA-17080,Sub-task,Major,Resolved,35,2,0,1,0,4,1
KAFKA,13584726,KAFKA-17081,Improvement,Minor,Resolved,3,1,0,1,0,0,1
KAFKA,13584753,KAFKA-17082,Improvement,Minor,Resolved,16,2,0,1,0,3,2
KAFKA,13584805,KAFKA-17083,Bug,Critical,Resolved,2,3,0,1,1,2,2
KAFKA,13584807,KAFKA-17084,Bug,Critical,Resolved,4,5,0,0,1,4,1
KAFKA,13584808,KAFKA-17085,Bug,Critical,Resolved,5,4,0,1,1,0,3
KAFKA,13584820,KAFKA-17086,Wish,Major,Resolved,44,4,0,1,1,9,1
KAFKA,13584826,KAFKA-17087,Improvement,Minor,Resolved,94,3,0,1,1,1,2
KAFKA,13584827,KAFKA-17088,Bug,Major,Open,70,3,0,0,2,2,0
KAFKA,13584830,KAFKA-17089,Bug,Major,Open,1,3,0,0,1,0,0
KAFKA,13584832,KAFKA-17090,Improvement,Minor,Resolved,5,3,0,1,0,3,1
KAFKA,13584833,KAFKA-17091,Improvement,Minor,Patch Available,64,3,0,1,1,5,2
KAFKA,13584838,KAFKA-17092,Sub-task,Major,Resolved,6,6,0,1,3,3,1
KAFKA,13584850,KAFKA-17093,Bug,Major,Resolved,4,4,0,1,2,15,1
KAFKA,13584864,KAFKA-17094,Bug,Major,Open,35,7,0,1,0,5,0
KAFKA,13585018,KAFKA-17095,Improvement,Minor,Resolved,10,2,0,1,0,3,1
KAFKA,13585045,KAFKA-17096,Test,Minor,Resolved,3,2,0,1,0,1,1
KAFKA,13585056,KAFKA-17097,Task,Major,Resolved,6,3,0,1,1,4,2
KAFKA,13585064,KAFKA-17098,Bug,Critical,Resolved,3,3,0,1,1,6,2
KAFKA,13585073,KAFKA-17099,Improvement,Minor,Resolved,101,4,0,1,1,0,1
KAFKA,13585078,KAFKA-17100,Task,Minor,Resolved,56,5,0,1,1,2,2
KAFKA,13585108,KAFKA-17101,Bug,Major,Open,54,4,0,0,0,8,0
KAFKA,13585191,KAFKA-17102,Bug,Major,Resolved,6,3,0,1,0,1,1
KAFKA,13585229,KAFKA-17103,Test,Minor,Open,23,5,0,1,1,4,0
KAFKA,13585238,KAFKA-17104,Bug,Minor,Resolved,14,1,0,1,0,0,1
KAFKA,13585240,KAFKA-17105,Bug,Minor,Resolved,7,1,0,1,1,1,2
KAFKA,13585268,KAFKA-17106,Sub-task,Minor,Resolved,3,1,0,1,3,0,1
KAFKA,13585278,KAFKA-17107,Bug,Major,Open,0,1,0,1,0,0,0
KAFKA,13585292,KAFKA-17108,Sub-task,Major,In Progress,37,1,0,1,0,0,1
KAFKA,13585328,KAFKA-17109,Improvement,Major,Patch Available,81,2,0,1,1,2,1
KAFKA,13585333,KAFKA-17110,Sub-task,Minor,Resolved,3,2,0,1,0,2,2
KAFKA,13585339,KAFKA-17111,Bug,Blocker,Resolved,1,2,0,1,1,1,1
KAFKA,13585344,KAFKA-17112,Bug,Minor,Closed,109,4,0,1,2,8,5
KAFKA,13585346,KAFKA-17113,Bug,Minor,Open,40,2,0,0,2,1,0
KAFKA,13585356,KAFKA-17114,Test,Minor,Reopened,109,3,0,0,2,3,2
KAFKA,13585357,KAFKA-17115,Bug,Major,Patch Available,28,3,0,1,2,2,2
KAFKA,13585363,KAFKA-17116,Bug,Major,Resolved,113,11,0,1,2,26,1
KAFKA,13585365,KAFKA-17117,Improvement,Minor,Open,0,1,0,0,1,1,0
KAFKA,13585373,KAFKA-17118,Improvement,Minor,Resolved,8,3,0,1,0,1,1
KAFKA,13585380,KAFKA-17119,Bug,Major,Resolved,0,2,0,0,1,1,1
KAFKA,13585439,KAFKA-17120,Bug,Minor,Open,7,3,0,0,1,0,0
KAFKA,13585444,KAFKA-17121,Bug,Major,Resolved,71,4,0,1,2,7,1
KAFKA,13585497,KAFKA-17122,Improvement,Minor,Resolved,7,2,0,1,0,1,1
KAFKA,13585499,KAFKA-17123,Improvement,Major,Open,100,3,0,1,0,3,0
KAFKA,13585527,KAFKA-17124,Improvement,Major,Resolved,5,2,0,1,0,4,3
KAFKA,13585552,KAFKA-17125,New Feature,Major,Open,77,6,0,0,1,0,0
KAFKA,13585582,KAFKA-17126,Sub-task,Trivial,Resolved,28,1,0,1,0,0,1
KAFKA,13585583,KAFKA-17127,Sub-task,Trivial,Resolved,28,1,0,1,0,0,1
KAFKA,13585628,KAFKA-17128,Improvement,Minor,Resolved,108,1,0,1,0,0,2
KAFKA,13585642,KAFKA-17129,Sub-task,Major,Resolved,2,3,0,1,2,1,2
KAFKA,13585649,KAFKA-17130,Bug,Major,Open,0,1,0,0,1,0,0
KAFKA,13585656,KAFKA-17131,Improvement,Major,Open,5,1,0,0,1,0,0
KAFKA,13585660,KAFKA-17132,Sub-task,Major,Resolved,6,1,0,1,0,0,1
KAFKA,13585662,KAFKA-17133,Test,Minor,Resolved,3,3,0,1,0,1,1
KAFKA,13585770,KAFKA-17134,Bug,Major,Open,0,2,0,0,0,0,0
KAFKA,13585778,KAFKA-17135,Test,Minor,Resolved,3,1,0,1,0,0,1
KAFKA,13585793,KAFKA-17136,Task,Minor,Open,55,1,0,0,1,0,0
KAFKA,13585816,KAFKA-17137,Improvement,Major,Resolved,55,8,0,1,1,6,1
KAFKA,13585825,KAFKA-17138,Wish,Major,Open,42,4,0,0,1,1,0
KAFKA,13585827,KAFKA-17139,Bug,Major,Open,31,1,0,1,2,1,0
KAFKA,13585891,KAFKA-17141,Improvement,Major,Resolved,2,3,0,1,0,5,2
KAFKA,13585929,KAFKA-17142,Sub-task,Major,Resolved,6,5,0,1,0,4,1
KAFKA,13585981,KAFKA-17143,Bug,Major,Open,0,1,0,0,2,1,0
KAFKA,13585993,KAFKA-17144,Sub-task,Major,Resolved,4,1,0,1,0,0,1
KAFKA,13585995,KAFKA-17145,Bug,Major,Resolved,0,4,0,1,1,3,1
KAFKA,13586018,KAFKA-17146,Bug,Blocker,Open,70,7,0,0,3,17,0
KAFKA,13586024,KAFKA-17147,Sub-task,Major,Open,16,1,0,1,1,0,0
KAFKA,13586032,KAFKA-17148,Bug,Minor,Resolved,1,2,0,1,0,1,3
KAFKA,13586036,KAFKA-17149,Test,Major,Resolved,6,2,0,1,0,1,1
KAFKA,13586046,KAFKA-17150,Bug,Blocker,Resolved,1,2,0,1,1,1,1
KAFKA,13586048,KAFKA-17151,Improvement,Minor,Resolved,35,5,0,1,0,2,2
KAFKA,13586049,KAFKA-17152,Sub-task,Minor,Resolved,4,2,0,1,0,1,1
